NDVI,Soil_Moisture,VH,VV,VV_VH_ratio,VV_minus_VH,VV_plus_VH,NDVI_VV,NDVI_VH,VV_squared,VH_squared,NDVI_squared,SAR_energy,SAR_product,NDVI_ratio
0.23396675,8.12315,-19.052418281202165,-11.340595020558151,0.5952312954927358,7.711823260644014,-30.393013301760316,-2.653322160026174,-4.457632384893457,128.60909542030834,362.99464236188646,0.0547404401055625,491.6037377821948,216.06575988939235,0.3930679698861456
0.31164384,7.1846657,-18.43214977748052,-11.573729986523478,0.6279099700336449,6.8584197909570435,-30.005879764004,-3.606881656123325,-5.7442659361091755,133.95122580095276,339.7441454194752,0.0971218830099456,473.695371220428,213.32872459571837,0.49631851468258537
0.32568485,7.607086,-17.111807624588103,-10.143208359142132,0.5927608102213632,6.96859926544597,-27.255015983730235,-3.303489292965952,-5.573056499442833,102.88467581697083,292.8139601809115,0.10607062151952251,395.6986359978823,173.56863013775413,0.549436290233298
0.3407497,7.607086,-16.675327394882693,-10.223652938187117,0.6131006192073423,6.451674456695576,-26.898980333069808,-3.4837066715913787,-5.682112807208059,104.52307940050207,278.0665437265252,0.11611035805009,382.58962312702727,170.48275991592456,0.5557801338716792
0.3461349,7.777159,-16.623575872048953,-9.43540055994554,0.5675915458960827,7.188175312103413,-26.058976431994495,-3.265921429276694,-5.753999772114078,89.02678372662061,276.3432747737681,0.11980936899801002,365.3700585003887,156.85009709142787,0.6098298903019277
0.3194997,8.544544,-16.971432850568682,-10.274252238956286,0.605385115965452,6.697180611612396,-27.24568508952497,-3.282620508070862,-5.422367704326839,105.56025906969826,288.0295330013618,0.10208005830009,393.58979207106006,174.36878196325156,0.5277618557380875
0.5914042,17.455292,-14.48296250854947,-6.8189736150327205,0.4708272966828916,7.663988893516749,-21.30193612358219,-4.032769635619534,-8.565284855998692,46.49840116251241,209.75620302404954,0.34975892777764006,256.25460418656195,98.75893921330693,1.2560931536328577
0.60330063,19.447517,-13.987036783260288,-6.395627710439982,0.45725397500550335,7.591409072820307,-20.38266449370027,-3.8584862269538984,-8.438388103174105,40.904053810547765,195.63719797627633,0.3639716501583969,236.5412517868241,89.4558800379628,1.3193965358009259
0.60761154,19.447517,-13.920895733802157,-6.830325286194094,0.4906527501863061,7.090570447608062,-20.75122101999625,-4.150184465845334,-8.458496894994958,46.65334351522244,193.7913380313911,0.36919178354117155,240.44468154661354,95.08424613706036,1.2383713357317332
0.58367604,19.375849,-14.243742226118856,-7.0745694492607045,0.49667916153152325,7.169172776858152,-21.31831167537956,-4.129256680849468,-8.313731057321839,50.049532892412905,202.88419260412135,0.34067771967008154,252.93372549653427,100.76834359604511,1.175154727743148
0.49270192,18.857908,-13.795432247177503,-5.59972743608596,0.4059117352515996,8.195704811091543,-19.395159683263465,-2.7589964592362297,-6.7970359554142705,31.356947358453837,190.31395088646494,0.2427551819716864,221.67089824491876,77.25066044718486,1.2138124212698211
0.66768855,18.857908,-14.83026112395649,-7.467028200359338,0.5034994759328096,7.363232923597152,-22.297289324315827,-4.985649231907036,-9.901995545975879,55.75651014496162,219.9366450047352,0.4458079998011026,275.6931551496968,110.73797803127589,1.326093185439413
0.601541,17.821106,-10.551707289415171,-2.2502818069227946,0.21326236204850962,8.301425482492377,-12.801989096337966,-1.3536367684181447,-6.3472845545820915,5.0637682105677175,111.33852672149726,0.361851574681,116.40229493206498,23.744314945345593,2.8206485831503088
0.71893996,17.821106,-14.938064637684532,-8.197095480055864,0.5487388244468914,6.740969157628667,-23.135160117740398,-5.893219496547545,-10.739571593094333,67.19237430915229,223.1457751196411,0.5168746660848017,290.3381494287934,122.44874212234622,1.310165451768812
0.5743368,9.566309,-12.974309386565002,-6.086848339342788,0.46914626645114793,6.887461047222214,-19.06115772590779,-3.495900997303451,-7.451623335289706,37.04972270616006,168.33270405830874,0.32986275983423996,205.3824267644688,78.97265354373273,1.2242143162093975
0.5645956,8.446339,-14.206263157912735,-8.113347904749073,0.5711106703905239,6.092915253163662,-22.319611062661806,-4.580760528290545,-8.020793671399636,65.82641422349617,201.81791291186872,0.31876819153936,267.6443271353649,115.26035542656524,0.9885905493997903
0.7490175,8.446339,-13.906061443791115,-8.031656936952379,0.5775652255659808,5.8744045068387365,-21.937718380743494,-6.015851599773728,-10.415883377474811,64.50751315289527,193.37854487849384,0.56102721530625,257.8860580313891,111.68871486071092,1.2968512818872104
0.4898846,8.948411,-15.425387615246128,-9.613207718031616,0.6232069223166259,5.812179897214513,-25.038595333277744,-4.709362417664831,-7.556659841739804,92.41376263002262,237.94258308058863,0.23998692131716,330.35634571061127,148.28745527651338,0.7860692755300214
0.2713912,8.48341,-14.464872229696768,-6.630622201184152,0.4583948308901158,7.834250028512616,-21.09549443088092,-1.7994925159260085,-3.9256390322640815,43.96515077483617,209.23252862145276,0.07365318343744,253.19767939628892,95.9111029435195,0.5920455242208703
0.32863614,8.48341,-16.480106456681348,-8.991261958803108,0.5455827926852179,7.48884449787824,-25.471368415484456,-2.9548536238698926,-5.415958572712836,80.8427916118199,271.59390882355024,0.10800171251409961,352.43670043537014,148.17695426098447,0.6023568595807082
0.2843059,7.685134,-15.84957733369264,-6.832154431896107,0.43106227498160193,9.017422901796532,-22.681731765588747,-1.9424218146992116,-4.5061283484750865,46.67833418127762,251.2091016567035,0.08082984477481,297.8874358379811,108.28676002406826,0.6595456316990456
0.35035536,7.458146,-15.768644963652797,-7.830826439049124,0.49660747348341533,7.9378185246036725,-23.599471402701923,-2.743572016150574,-5.524629282952763,61.32184271851079,248.6501639897327,0.1227488782807296,309.9720067082435,123.48152188935114,0.7054961377168294
0.2797915,7.458146,-16.637643207081666,-7.085551194275956,0.42587471867017634,9.55209201280571,-23.723194401357624,-1.9824769969732614,-4.655071149374191,50.205035726705425,276.8111714861507,0.07828328347225001,327.01620721285616,117.88687269587474,0.6569792259433493
0.26259947,9.067482,-16.270087395627925,-6.703449879731897,0.41201071197343114,9.566637515896028,-22.973537275359824,-1.7603223855891599,-4.272516326945573,44.936240290077585,264.7157438613707,0.0689584816442809,309.6519841514483,109.06571539544947,0.6373592360814586
0.29270634,9.067482,-17.57894428648684,-10.893712248562732,0.6197023376790156,6.685232037924109,-28.472656535049573,-3.1886586412899676,-5.145468443161475,118.6729665544857,309.0192822274084,0.0856770014761956,427.6922487818941,191.49996069050357,0.4723330054930437
0.3444206,8.424873,-16.48090935290854,-9.368982426433089,0.5684748817124304,7.111926926475451,-25.84989177934163,-3.2268705487015406,-5.676364687874371,87.77783170681205,271.6203730987882,0.11862554970436001,359.39820480560024,154.40935009903683,0.605866688596349
0.43193936,9.102978,-16.008614695942352,-7.341819358219363,0.4586168107785791,8.66679533772299,-23.350434054161717,-3.171220754824882,-6.914750786251934,53.90231148872458,256.27574448314147,0.1865716107172096,310.17805597186606,117.53235727294454,0.941828576754819
0.4921114,9.102978,-15.89645566574059,-7.819473903476467,0.49190049403460306,8.076981762264122,-23.715929569217057,-3.848052249903269,-7.8228270527055335,61.1441721271495,252.6973027328561,0.24217363000995998,313.8414748600056,124.30192023602918,1.0004267235776725
0.4938109,7.862097,-16.106927987563388,-8.67355196427382,0.5384982480501038,7.4333760232895685,-24.780479951837208,-4.283094501674823,-7.953776605773865,75.23050367695824,259.4331291965528,0.24384920495881,334.663632873511,139.70427688494738,0.917013165362961
0.46410635,7.7418284,-15.534629688925188,-6.93356721020975,0.44632976745384123,8.601062478715438,-22.468196899134938,-3.21791257041013,-7.209720283528704,48.074354258495816,241.3247195720359,0.2153947041103225,289.39907383053173,107.71039903388257,1.0398260300260325
0.1194428,7.7418284,-16.52614245881236,-9.46801686207506,0.5729115223702965,7.058125596737298,-25.99415932088742,-1.130886444453459,-1.973928728479433,89.64334330053768,273.1133845689606,0.014266582471840001,362.75672786949826,156.46979546509002,0.2084834862848386
0.53892606,7.8015456,-15.89113958156782,-8.379558865353903,0.527310162348806,7.511580716213917,-24.270698446921724,-4.51596264384325,-8.564149243604394,70.2170067779312,252.5283172008715,0.2904412981471236,322.74532397880273,133.16073956130296,1.0220266485531193
0.37047943,7.882437,-16.6762120261036,-8.900419679674421,0.5337195401127043,7.775792346429178,-25.57663170577802,-3.297422409686562,-6.1781935259900065,79.21747047433573,278.0960475395623,0.1372550080531249,357.31351801389803,148.42528569955573,0.6941449731759749
0.3626435,7.882437,-17.729225686518863,-9.909688958772657,0.558946549214185,7.819536727746206,-27.63891464529152,-3.593684287920672,-6.429388455249104,98.20193525962071,314.3254434435202,0.13151030809225,412.5273787031409,175.69111203328455,0.6487970123669644
0.30913216,8.3160515,-18.49146032517382,-10.817776063362295,0.5850147288610824,7.673684261811523,-29.309236388536114,-3.3441224808634833,-5.716305071875285,117.02427895705424,341.9341049574774,0.09556269234626559,458.9583839145316,200.0364768822789,0.528416835222231
0.38465908,8.3160515,-18.230087102811787,-11.282238316620568,0.6188801442292918,6.947848786191219,-29.512325419432354,-4.339815411212016,-7.0123685332874475,127.2889014330213,332.3360757761046,0.14796260782644638,459.6249772091259,205.67618722667356,0.6215395049384249
0.291929,7.588295,-19.18631468179919,-11.874288589435649,0.6188936961194383,7.31202609236354,-31.06060327123484,-3.4664491936253596,-5.601041658742956,140.99872950520165,368.11467106902313,0.085222541041,509.1134005742248,227.82383749940976,0.471694137678733
0.40366697,7.6072073,-17.87625351400129,-11.510911449711095,0.6439219540390446,6.365342064290196,-29.387164963712387,-4.646574746843186,-7.216053090948754,132.50108240308998,319.5604396968435,0.16294702266898092,452.0615220999335,205.77197125225567,0.6268870638451001
0.41154158,7.6072073,-16.94286872836186,-10.653243582250658,0.6287745234779496,6.2896251461112005,-27.59611231061252,-4.384252695964296,-6.9726949662026305,113.49159882276483,287.0608007465022,0.1693664720688964,400.55239956926704,180.49650754533633,0.6545127229565771
0.36336172,8.265517,-15.992982234482744,-8.48926149564572,0.5308116961546779,7.503720738837023,-24.482243730128467,-3.0846726585876016,-5.811237532651093,72.06756074145302,255.77548075248066,0.13203173956135839,327.8430414939337,135.76860828374043,0.6845384871768723
0.2974072,8.549611,-17.91635882530295,-10.279614902715112,0.5737558382651522,7.636743922587838,-28.19597372801806,-3.0572314852947735,-5.3284541124286395,105.67048254812262,320.9959135570109,0.08845104261183999,426.6663961051335,184.17326918297562,0.5183505976142426
-0.18927974,25.4,-26.95854219274644,-19.03401783990204,0.7060477680826217,7.924524352844397,-45.992560032648484,3.6027539478920203,5.102705857022076,362.2938351297092,726.76299715809,0.0358268199744676,1089.0568322877991,513.1293730344876,-0.2680830964609098
-0.24899058,25.4,-26.395566786168335,-18.195019406024024,0.6893210607199215,8.200547380144311,-44.59058619219236,4.530388435017177,6.572247483516789,331.05873118559083,696.725945963073,0.06199630892873639,1027.7846771486638,480.26784990733603,-0.36121081013997514
0.5904666,18.449368,-13.450483231404714,-3.9727505634463385,0.29536119933087635,9.477732667958376,-17.423233794851054,-2.3457765178462435,-7.942061102004554,15.7827470393632,180.9154991582994,0.34865080571555995,196.6982461976626,53.435414836188606,1.9991271778774105
0.6049261,19.775398,-14.003469930314855,-6.48668018238085,0.46321952186707227,7.516789747934006,-20.490150112695705,-3.9239621446749364,-8.471064451412637,42.07701978849246,196.09717008923235,0.36593558646121005,238.1741898777248,90.83603088153951,1.3059138605555827
0.65540963,19.775398,-13.961432095595807,-6.635927417302019,0.4753042415111264,7.325504678293788,-20.597359512897825,-4.349250733280772,-9.150457044044572,44.035532687700645,194.92158615993273,0.42956178309673687,238.95711884763338,92.64705002796461,1.3789236321406264
0.6319317,19.670206,-14.009821785415756,-6.525786732403639,0.46580087157124755,7.484035053012117,-20.535608517819394,-4.123851503645277,-8.853250497554814,42.58589247681537,196.27510645910994,0.39933767346488996,238.8609989359253,91.4251091306056,1.356653415471178
0.6596794,19.070911,-13.918223279090164,-6.850822761327505,0.49221966885955953,7.067400517762659,-20.76904604041767,-4.519346648698872,-9.181565181816232,46.933772507123024,193.71693924660735,0.43517691078436005,240.65071175373038,95.35128083762923,1.340210685439989
0.67164177,19.070911,-14.423980199726588,-6.576872331406218,0.45596795727013284,7.84710786832037,-21.000852531132807,-4.417302173729699,-9.68774759178932,43.25524966361666,208.05120480210465,0.45110266720873293,251.30645446572132,94.86467628433293,1.472998894532407
0.33991444,20.847538,-16.145601116225134,-9.57507204930826,0.5930452866651901,6.570529066916874,-25.72067316553339,-3.254705253600269,-5.488122961885041,91.68200474944427,260.68043540425026,0.11554182652051359,352.36244015369454,154.5952939672475,0.5731667959872109
0.80351436,20.847538,-13.586441422954234,-6.829066577670044,0.5026383927708074,6.75737484528419,-20.41550800062428,-5.487253060553936,-10.91690078464256,46.63615032225005,184.59139053936667,0.6456353267262096,231.22754086161672,92.7827130309686,1.5985901056632563
0.6762402,18.557808,-10.960108505154544,-4.428081675259367,0.404018087703687,6.532026829895177,-15.388190180413911,-2.9944468376937294,-7.4116659675474095,19.607907322767804,120.12397844476097,0.45730080809603996,139.73188576752878,48.53225563052917,1.673782800321463
0.5837389,9.874079,-13.684781233518102,-6.911340535911714,0.5050384747124972,6.773440697606388,-20.596121769429814,-4.034418321958515,-7.988339143994499,47.76662800333642,187.27323740924922,0.34075110337320996,235.03986541258564,94.58018326429756,1.155828265369363
0.69269204,9.874079,-13.9273001170832,-8.169823741495726,0.5866050318022275,5.7574763755874745,-22.097123858578925,-5.659171873937107,-9.647329929794601,66.74601996710723,193.96968855130572,0.47982226227936153,260.71570851841295,113.78358715148254,1.1808471144966664
0.5120323,9.528396,-15.246921536289337,-8.625939189029545,0.5657495996321924,6.620982347259792,-23.87286072531888,-4.416759482618932,-7.806916302145763,74.40682689283568,232.4686163337636,0.26217707624329,306.87544322659926,131.51901799193675,0.9050495047338598
0.3478261,9.103119,-16.43393440487641,-9.505171468706475,0.5783868800323861,6.928762936169935,-25.939105873582886,-3.3061467217914458,-5.7161513117039835,90.34828464951161,270.0742000237806,0.12098299584121001,360.42248467329216,156.20736442382497,0.6013716953759887
0.36537984,9.103119,-16.019636997299695,-8.99635559904987,0.5615830222713123,7.023281398249825,-25.015992596349566,-3.287086969363946,-5.853252402931443,80.93441406455595,256.6287695252532,0.1335024274784256,337.5631835898091,144.11835099540357,0.6506236386894173
0.32282713,8.227978,-17.361605870460806,-9.828706478134803,0.566117392457045,7.532899392326003,-27.19031234859561,-3.1729731039486664,-5.604797395352014,96.60347103332904,301.4253584012191,0.10421735586403691,398.02882943454813,170.64212808982137,0.570246673313118
0.3028598,8.022961,-18.31531535046156,-10.305107774390644,0.5626497900720414,8.010207576070917,-28.620423124852202,-3.1210028795303955,-5.546972743977718,106.19524624180649,335.45077638685285,0.09172405845604001,441.64602262865935,188.74129860845773,0.5382731266781338
0.32879707,8.022961,-16.621186729087075,-8.396872071086086,0.5051909176606794,8.224314658000988,-25.01805880017316,-2.7608669341379373,-5.464997496446714,70.50746057818554,276.2638482831803,0.10810751324058492,346.77130886136587,139.56597863377797,0.6508359665026194
0.28842005,8.265045,-17.513289192090724,-9.459618377727516,0.5401394800320609,8.053670814363208,-26.97290756981824,-2.728343605485089,-5.051183744447266,89.48437985224015,306.71529832580177,0.08318612524200249,396.19967817804195,165.6690322959581,0.5339722917691344
0.23046875,8.265045,-17.58507685592757,-10.53780857467352,0.5992472629068267,7.047268281254052,-28.12288543060109,-2.4286355699442876,-4.052810681639557,111.04540955646276,309.2349280288795,0.0531158447265625,420.28033758534224,185.30817367868642,0.3845964423526983
0.21934816,8.329135,-17.20386853751738,-10.30157999329717,0.5987944263597689,6.902288544220211,-27.505448530814547,-2.259632616622546,-3.773636908586328,106.1225503583005,295.97309265618037,0.048113615295385596,402.09564301448086,177.22702793340366,0.36631569037438005
0.28882477,8.925327,-17.032705921835287,-9.983217525542669,0.5861205000237255,7.0494883962926185,-27.015923447377958,-2.8834005056748304,-4.919467370351715,99.66463216230228,290.11307101972284,0.0834197477655529,389.7777031820251,170.04120826628045,0.49277286362692496
0.53835386,8.925327,-15.382427183971377,-7.350430965100458,0.47784600928296156,8.031996218870919,-22.732858149071834,-3.9571328827253565,-8.28118905065992,54.02883537270765,236.6190660701816,0.28982487857689954,290.64790144288924,113.06746909146624,1.126623897485165
0.4769392,7.4232717,-15.760009778956256,-7.761182597983812,0.49246055042475767,7.9988271809724445,-23.521192376940068,-3.7016122193363206,-7.516566455967574,60.23595531924675,248.3779082327968,0.22747100049664,308.61386355204354,122.31631364049,0.9684800764417663
0.5519683,7.3533854,-15.600957813422728,-6.9151280039714,0.44325024975530813,8.685829809451327,-22.516085817394128,-3.8169314486344867,-8.61123416264666,47.81899531130948,243.38988469619565,0.30466900420488996,291.2088800075051,107.88262026437593,1.2452718414323882
0.33424583,7.3533854,-17.039485665304063,-9.225790126624478,0.5414359828269987,7.813695538679585,-26.26527579192854,-3.0836818782794038,-5.6953770289726595,85.1152034605217,290.3440717381027,0.11172027487238892,375.45927519862437,157.20271861372154,0.6173309925280799
0.26001304,8.298655,-18.584153935054943,-10.825154276610371,0.5824938222603132,7.758999658444571,-29.409308211665312,-2.8146812719304632,-4.8321223604815975,117.18396511241582,345.3707774818181,0.06760678097004158,462.5547425942339,201.17633344724547,0.44637828537435786
0.35276732,8.686698,-17.41457059315668,-9.50948463409124,0.5460648673067486,7.905085959065438,-26.92405522724792,-3.3546354089495476,-6.143291397098692,90.43029800601741,303.26726894403737,0.1244447820599824,393.6975669500548,165.6035914649206,0.6460160598205553
0.55499154,8.686698,-15.67825050052778,-8.443375487655763,0.5385407017136403,7.234875012872017,-24.121625988183542,-4.6860019646923226,-8.701296389793683,71.29058962554619,245.80753875729957,0.3080156094715715,317.09812838284574,132.37735596548293,1.0305451522770033
0.52313167,10.494378,-16.40149171888953,-9.636348323058778,0.5875288099246146,6.765143395830753,-26.037840041948307,-5.041078990943438,-8.580139753393851,92.85920900331772,269.0089306048019,0.27366674415698894,361.8681396081196,158.05048722098357,0.890391706366563
0.45825827,10.494378,-17.531198663217136,-11.150962282016454,0.6360639185201081,6.380236381200682,-28.68216094523359,-5.110020684192113,-8.033816770432198,124.3439598149536,307.3429265691863,0.2100006420233929,431.68688638413994,195.48973505207158,0.720458331621559
0.43152913,9.332334,-17.5510591474837,-10.403590410995356,0.5927614348703485,7.147468736488342,-27.954649558479055,-4.489452318933169,-7.573793284492182,108.23469343975452,308.0396771984712,0.1862173900385569,416.2743706382257,182.59403064957374,0.7279967565663735
0.44006848,9.1913,-17.11511187075614,-10.042159864198611,0.5867423202824366,7.07295200655753,-27.157271734954755,-4.419238027354889,-7.531821265993611,100.84497473812146,292.9270543484978,0.1936602670895104,393.7720290866192,171.87268949977653,0.750018730146203
0.6421618,9.1913,-13.042456545073376,-7.173671973506186,0.5500246444172048,5.868784571567191,-20.216128518579563,-4.606658107116284,-8.375367371406101,51.46156958346813,170.10567273012734,0.41237177737924,221.56724231359547,93.56230498306519,1.1675124724055743
0.4271115,8.868418,-12.730451392504303,-6.786402999262135,0.5330842813902306,5.944048393242168,-19.516854391766437,-2.8985507646193494,-5.437322189929602,46.0552656683941,162.06439265691475,0.18242423343224998,208.11965832530885,86.39397351205203,0.8012067016484453
0.35467565,9.039931,-17.148738170656383,-10.500936112500336,0.6123445713815441,6.6478020581560475,-27.64967428315672,-3.7244263413095298,-6.082239857357364,110.26965923881366,294.0792208457272,0.1257948167029225,404.34888008454084,180.07780394005854,0.579208320556313
-0.19805194,25.4,-27.24132204239414,-18.612819534151043,0.6832568620730602,8.628502508243095,-45.85414157654518,3.6863050176085106,5.395196678660922,346.43705101087465,742.0896266174287,0.0392245709377636,1088.5266776283033,507.037811046773,-0.28986412157643415
0.49141124,25.4,-12.653392819364806,-4.597587425308367,0.36334822243251796,8.055805394056438,-17.250980244673173,-2.259306137679192,-6.218019455571156,21.137810133353618,160.10834984115283,0.24148500679833762,181.24615997450644,58.175079713798816,1.3524488554293412
0.679868,18.873684,-13.142247003726109,-5.702460147377149,0.4339030136675557,7.4397868563489595,-18.844707151103258,-3.8769201754770077,-8.934993185929262,32.51805173242462,172.71865630694788,0.46222049742400007,205.2367080393725,74.94313978573489,1.566862666822194
0.68249106,19.88554,-13.22590715942815,-5.501893037155496,0.4159936544864599,7.724014122272654,-18.727800196583647,-3.7549928109348745,-9.026563396699707,30.270826992300133,174.9246201898128,0.46579404697992366,205.19544718211293,72.76752651052277,1.6406245913004016
